customer_unique_id,recency,frequency,monetary,RFM_score,ClusterID
7ce9a02cc6b241bd7f703e630b75525b,1,1,3,113,1
7cea775e5522ca8da1419ef8feea98ee,4,1,4,414,2
7ced6742dc95b5fc7c0914eb2bd6a76a,1,1,4,114,1
7cf7ff4cfdd173d22be49c668ba75f1d,1,1,1,111,0
7cfa95e90ea9dd79d65cb2138b7ecf8f,2,1,1,211,0
7cffc67afb86a073aed6dabde0615bab,2,1,1,211,0
7d0549e6530109b245c9a75ccd06953f,3,1,4,314,2
7d0657521defb95729f99cabedaa6625,4,1,3,413,2
7d0752af740a4bbdc87d42fcd66de17c,3,1,2,312,3
7d084c7095c23607a58f70560f402366,1,1,2,112,0
7d0e399eab77b5142609cf7821711c4e,1,1,2,112,0
7d15b5b3609f450652ddc385d624a2cc,1,1,3,113,1
7d15fd580b793c8ff29e3667ec862df8,4,1,3,413,2
7d1e984a4531da606a7a8defa2605656,1,1,2,112,0
7d2115a29eafdce9e8563c476c72b792,2,1,3,213,1
7d24858140d18c5236eecd0e2afef4de,4,1,4,414,2
7d34f4a28b0abbc5a8ae3e6fc49de2c5,1,1,4,114,1
7d35233c42c70ecbae6de7bc4aa6d126,3,1,1,311,3
7d39f0ad85572bb8c59a0c7a52c0bb97,2,1,1,211,0
7d3af805295c05f0b9379b88a779e6c1,1,1,3,113,1
7d3cc964033c8ee02748d80b8002d27c,3,1,2,312,3
7d3d96e668f530cd87d3d30d064b282a,1,1,4,114,1
7d457f179082d5d2ffe1f614f14c57e2,3,1,1,311,3
7d4ca42c3be6f3136eb3aae4832be53f,1,1,4,114,1
7d4d746cffd41458907db9b56344357a,2,1,1,211,0
7d4f2092516e2d6d87f82491164a3609,4,1,3,413,2
7d53407a511f2a7476541a688c962833,2,1,4,214,1
7d5c4bcaf5e9ce14f2ac132ed39b1bb2,1,1,4,114,1
7d5ce4cdfde029c9c7f0e88429c9e4fb,1,1,3,113,1
7d729c2a561745ecd0eccaf6eaa78167,1,1,1,111,0
7d834f25bc4e9c7905f9e31e1c94c51b,3,1,4,314,2
7d85325487bed44ddee4e098071a923e,3,1,1,311,3
7d8878e30e938c07ab1b24f68eb0e14b,3,1,2,312,3
7d980414fa90e82d8fd2b7460aaca39f,2,1,4,214,1
7d9d637ca00bcc10eaa49e3483a256ef,2,1,1,211,0
7d9d844cb667e21e8827654a2ec7bb25,4,1,2,412,3
7d9edd9e58296f0d00d200b19575d124,1,1,1,111,0
7da12aefce6a8b6112fb9dda7c5c6dd9,3,1,2,312,3
7da3054afe371affc14d26cc2cc04358,3,1,2,312,3
7da36de856574a97acd9b048bf467adc,2,1,3,213,1
7daa7f83ef0ca0a09558509d899dc092,1,1,1,111,0
7dae1baa2a566d6edf4b5ef4429bea1e,4,1,3,413,2
7db2ade5a435ecbf6b071a5c4100f63a,4,1,1,411,3
7db4cc9c159f824c64ee58c84ae83573,3,1,3,313,2
7db6eec8501b06a15c3273347b67ceca,1,1,3,113,1
7db92cbb797de39eebe3bc986be820f8,3,1,4,314,2
7dbbdc93804b04b7ca7f210269ae253f,2,1,3,213,1
7dd0031f1da839843abbcda4e9fb317b,4,1,4,414,2
7dd163b8e3d4e09daa9e16091dd6dd26,3,1,4,314,2
7dd4140585d02a0583952506e4b36784,4,1,2,412,3
7dd60f12b50fbf7ba9f8c43f2712b429,2,1,3,213,1
7ddd49bf05675ee64bbffe2b9fecb402,3,1,4,314,2
7de01a3b3d0ad54a01e468ca9d9b55d6,3,1,1,311,3
7de1536dfbeaacfb971b48c2c93c16cc,3,1,4,314,2
7de1d5c4d664f876b5ab55de437c3dd9,3,1,1,311,3
7de8adeb8566fb28cd40004817c392bb,1,1,1,111,0
7dea8532b362518e0bf338eafdab0131,4,1,2,412,3
7dedd540227a4b39a79d47450d2afca0,4,1,1,411,3
7def100cf2d885429e26a5f0eef58c7b,1,1,3,113,1
7df1b28f76c17fdb19e22e5fa4b4c483,4,1,4,414,2
7dfa4e199f407850bcc352e208564a29,2,1,2,212,0
7dfb85462ce6d54fa8005a5258ebc86e,3,1,3,313,2
7e04891cacaba45a6160a80c09758633,4,1,1,411,3
7e05fc45a5b781d7ee8ae205f947da54,2,1,2,212,0
7e0963ad8368660e9dd262e6d88686ab,4,1,3,413,2
7e0a3e060624727420560995198e49f3,2,1,1,211,0
7e1013f7423cda110d3ccf6d6d544b8d,3,1,4,314,2
7e1ad66cf0b136c9348d4bcfafe77a0d,3,1,2,312,3
7e3040c20b1393e5d1fc3689c6b5b02b,2,1,4,214,1
7e30d2336a1f1182766cf6fb863d5554,3,1,3,313,2
7e310bacb6d127d94f0ee16edda250f5,1,1,1,111,0
7e32bb5af2a11c212fc1fa22cb3cb318,2,1,3,213,1
7e3507252a0cd53dc81e679b39c45a09,2,1,4,214,1
7e3b6916cdc9629811177f17f7ab07ce,4,1,3,413,2
7e3e0d708d6b528b5958fb537a4122b8,4,1,3,413,2
7e3f883d573c9e96503c9fc51a3ff25d,1,1,2,112,0
7e3fe5b3aed4a5b83dcd393580af5d0b,1,1,1,111,0
7e492b1caa3a7f4b2cde0d3f2316ae2b,3,1,1,311,3
7e4bebe20140a71b34263a659ba1ce11,4,1,2,412,3
7e511134d42abbdf2343f38b310747d8,3,1,2,312,3
7e52adb10e44edc97057a63fcb29947e,2,1,2,212,0
7e56f34c9f4e0627d342c033b6fa3f8d,1,1,1,111,0
7e5aba6beeb48db16a709208fe83a312,2,1,4,214,1
7e66a5be4404c9c180b1dae1adb09083,1,1,1,111,0
7e68c3ac272fdd18f19234f9dc034de7,1,1,4,114,1
7e69f0de32e5a4faa76241e5f728e9ba,4,1,2,412,3
7e6c2778b54ad2dd4f5832646556873e,3,1,3,313,2
7e6eb9bf83bdbd58ac16b9f97f9c2afc,1,1,2,112,0
7e711d8ccbe8b92b86a74369a167cc82,3,1,1,311,3
7e7e3859a4b57e96aa902c1dfc7d0b1a,4,1,3,413,2
7e7ef2098031a8f5a9b364db74672aa1,2,1,2,212,0
7e7f782f6d6a81ef26b8948bc4af7945,1,1,2,112,0
7e809372b197f253ec72beb3d39d9eda,2,1,3,213,1
7e84fb4ecab81f49ba6bae5a84d9ea77,3,1,2,312,3
7e8833bcffee549a658ff3dddfabb026,3,1,4,314,2
7e97186b74933a825912d33faed2b781,3,1,1,311,3
7e99525fc257e23fbaf5bf655575749b,2,1,4,214,1
7e9d17e8b28d3af26bed976bbb104d29,3,1,2,312,3
7e9dc9b6162184e57e4415b69ecd3a8a,3,1,2,312,3
7ea092b63b0f76aa49ccb5f9524af893,4,1,4,414,2
7ea35fce34322b6755cafa76113d224a,2,1,4,214,1
7ea4287d46aa89fa09420147733356ab,1,1,4,114,1
7eb01375acdb31f459378ee720ab1121,4,1,2,412,3
7eb4eb625e5c407cd636dd8e1068a19c,2,1,1,211,0
7ec0077665fe9020e7dfdb05b2be0162,2,1,4,214,1
7ec1eababd5b609375f53565333a16ca,1,1,1,111,0
7ecd9ec52e1fce9af533852b2a4540cb,1,1,1,111,0
7ed352d323845dec6500b903ad773570,1,1,2,112,0
7ed416889e52ee80ede3165555fe6162,1,1,4,114,1
7edfbb864330990fa6301184c3942572,2,1,1,211,0
7ee13600d2ecddb57d72a4d092189215,3,1,3,313,2
7ee4bec16532217458a73df82cd3eb07,1,1,1,111,0
7ef05b51a875ce5daf1fd450d0a8c57f,2,1,3,213,1
7ef422c83c171ec4a12abee4354d77ae,4,1,1,411,3
7ef7b38de97c7ed8593b9e6651497213,4,1,1,411,3
7efd35159536b137cfb7af5ea043e523,2,1,3,213,1
7f013a91e9f064ebde755662228b3e20,4,1,2,412,3
7f123e562e6524b9f3bae3ffb7180d4e,3,1,3,313,2
7f14b86160a1d6553778239938cb3842,1,1,2,112,0
7f185c7bea5689c85eeabc65f36f8cdd,1,1,2,112,0
7f190842e941467d1007a45f6a92fba8,1,1,2,112,0
7f1f619e844c6d2a4c0ac8fb0eaf9c10,2,1,4,214,1
7f2ce1722207b68d4196b5f92f8ff2a1,1,1,2,112,0
7f3086687b82f7e38ec873f2e1a259d5,4,1,4,414,2
7f38d02baffe26c567bb9a37c0d08104,2,1,2,212,0
7f3900c3b410283fecc31825f9c4e0b6,1,1,3,113,1
7f3a72e8f988c6e735ba118d54f47458,1,1,4,114,1
7f3ab402eb905de465544315c2469dcf,1,1,4,114,1
7f3b9536876c3239ba95fb41c3799ea5,1,1,1,111,0
7f4b748b4fddd852eaa8cb2e1596d7cb,3,1,2,312,3
7f4c430e1f1c950aeeb38d200b5c076a,1,1,4,114,1
7f4d4d150d120fe0dd56f11866a63f36,2,1,3,213,1
7f4fe4d702d4a332568ce3510ddc6802,1,1,1,111,0
7f501d538c4d41264691f6dbda5f381f,3,1,2,312,3
7f527e372d84825249a0b2719959f1a4,1,1,3,113,1
7f546f2f183707b094e2d920c8ee8292,4,1,3,413,2
7f5bd56f922fc14c92bfa3491f6b2705,1,1,2,112,0
7f5c6e0414d78b89d32b504bf2d36afb,1,1,2,112,0
7f5dcde4d292354dd5e6968a27971126,4,1,3,413,2
7f5ee568f55fc408e0002d49a99836b5,2,1,1,211,0
7f6a667d1d03cffe2d0f084b9b4d824d,2,1,3,213,1
7f7ba50d65b4dbc59c4a63f4c757f305,2,1,3,213,1
7f8481fbd8e94e2acaa94a33603069e9,4,1,1,411,3
7f84cd18af38cea35e6427fd044e0931,1,1,4,114,1
7f909384e8c77e263a09439147d90bb4,3,1,4,314,2
7f913eab0047b511dc51539b61866275,1,1,3,113,1
7f9260148ff568d9a0493165f04ba2e0,4,1,1,411,3
7f92a9ec0b3acc1609d2074435e411ab,2,1,4,214,1
7f9b797bc9e328d785dbbae80827c41f,3,1,1,311,3
7f9c4a8f1b0bce6e5c7677ffc846790a,1,1,1,111,0
7fa1fce80afe6f2b669ef6a9e2f3d6d8,2,1,3,213,1
7fa8298b790b9bb78ffac3a59336d27b,2,1,3,213,1
7fab37144066f5ffca152c8bf9d0f856,3,1,4,314,2
7fae115999743402d055e4e73f1998e4,1,1,4,114,1
7fc72f80d976775bd31e1c8edf9d8c32,2,1,1,211,0
7fc74b3e8f95059240d2682e9cb5fec7,2,1,1,211,0
7fdc7bc8acb4c2a7ea0025b571f1335d,1,1,3,113,1
7fde21d6df63db6bdf76044b11ea1a79,4,1,3,413,2
7fdf820b4278c872acf79acb67277d9a,2,1,2,212,0
7fe108cef30f4cca2f8696a711a07d0b,4,1,2,412,3
7fe5992a795aa710faec1970a2949af8,1,1,1,111,0
7fe804f9fbcd689a32012c4e4e58d710,2,1,3,213,1
7fea4a45a89866c4724b55c562951862,3,1,1,311,3
7fef4de812315967e0c7b699e88c5753,1,1,4,114,1
7ff1878b5bab79fd54335e9c12c16ad6,3,1,1,311,3
7ff24a30e0823c68748099bc3ea9c5f4,4,1,3,413,2
7ff834d56bbd7badbcb19e133cf92c49,4,1,3,413,2
7ffa2a1b57b9933dcddfb3684fad51bf,4,1,3,413,2
7fffeaabaebb943851910c8d04210e00,2,1,2,212,0
80042d5c5e74c4cd745d8c8832f1b506,2,1,2,212,0
800a7e9c5b3c2b14cfb2ac54097f6349,4,1,3,413,2
8011b44f42e4dc6fbeec46b365a6f8b2,3,1,3,313,2
80184068dce7575934aa4f4b7e4c9641,4,1,3,413,2
8019161d968202cb7b31ee5b1d803640,3,1,3,313,2
801b53359d2880a9bff63574103fb74c,3,1,4,314,2
801be759d8867e392827a1fa5bac26d7,4,1,2,412,3
801c1d310fbdf6f92b937b8900ed7814,2,1,4,214,1
801e6d205ff6ea1f0ac9132ccecba63b,3,1,1,311,3
80294c7384b80db0aefe5f6bb1478dc4,3,1,3,313,2
8033b326df991ace634ac72bd3a02fb5,1,1,1,111,0
8033f408bcb75134075db3eb60b49937,1,1,4,114,1
803745e28953d4e624617873448f2118,4,1,4,414,2
8037f9afee889e6091a3bd0d0a0af778,2,1,4,214,1
803835af9c83a4c9d3c116cd4628de5d,4,1,1,411,3
8038505867c69488c5dbba1ebf144739,4,1,3,413,2
803911f2e60553ddd6c785a6bfa4460f,2,1,1,211,0
8039b3eb4692041e3e7a17a18dffdf84,3,1,4,314,2
803ba8d15f1a2f90bfdb1c2f2148b6ec,1,1,4,114,1
803c9b252709beca97a308a9197371ff,2,1,3,213,1
803d354a2fa0cc9283da86a9a7307dd5,4,1,3,413,2
80444e31ba7dd658885071a683f4b9b5,2,1,1,211,0
804ec7e091a1b6cf309938db5bca6489,3,1,3,313,2
8055d0ad30e60e69056c7b8174f89aae,3,1,2,312,3
805922a35a678927e40dac9c79a1971c,4,1,4,414,2
805c11244586d62aab4a8fc28531140d,2,1,1,211,0
805e7e0474f218a91b0a26c4eb1f9447,3,1,4,314,2
806ab9e6d7c897da7e3b6104dadadc34,4,1,2,412,3
806b0845600ffa2d9291fe036eb4caf3,3,1,3,313,2
8070844b1d3646450aff96ad4b20c24f,1,1,1,111,0
80733f44df69df7dd5ebcea62371a9b4,2,1,1,211,0
8075ac5dac32f3ca8ee418af1ad45c0d,1,1,4,114,1
8084d1fef49a370aef555ce46d442f8d,2,1,1,211,0
80858bc1ad0b7a63c5b87b3baf4fe309,4,1,1,411,3
808612ec48f7991b74be2feb0315a3f3,3,1,2,312,3
80877462f1e8e7f01d9f953846dace4d,3,1,3,313,2
808e3055bc30ee27214d3174ff2bb7e1,3,1,3,313,2
8091492c09780918d5403f76f6132671,1,1,1,111,0
809ea1c56f165109936fe5c51003fbfb,1,1,4,114,1
80a0f31edcafb8e772a9a04546534eff,4,1,4,414,2
80a4ecf33fd05db4826039fb6d55d809,2,1,3,213,1
80ac9b7155f022c3478998f6f0cd8043,3,1,2,312,3
80ad7fcda0fb0e9972f664b5234b2085,3,1,1,311,3
80afb728b839222d372e52f2ad23f731,4,1,1,411,3
80b26cc3fbfbafe53feffb98dc55b7d6,4,1,3,413,2
80c1a041f22f3968d1994c3fdfc1cee5,1,1,3,113,1
80c28fbae01e78ee812bd4748cdf3fd7,4,1,3,413,2
80c90ad8b349c3d26dc554492c280448,2,1,4,214,1
80ce8f0c88f119bdbbc1499b1ac67b72,3,1,1,311,3
80d0037495c69b62744f1c230b693c28,4,1,4,414,2
80d460e4258f3b9c73d76a07e7e43164,2,1,2,212,0
80e00a7b9ead7590bf05116f0237c896,2,1,2,212,0
80e73006367ee828a4f5c2531aa222e1,3,1,1,311,3
80f385f03fb363e9f8abf4ae6fa28f56,2,1,4,214,1
80f57b3b7146982298ace38333bc7361,4,1,1,411,3
80fde6f9ed1b608dcc58489df7b890c2,1,1,4,114,1
8104ecb982dd3732001f64eb7406563c,4,1,2,412,3
8105a4e993076bcc55ba58303db6b397,4,1,3,413,2
81098a634d4eab46ab9fbd0df37e52bd,4,1,4,414,2
810a52eb0ea15137dfffe39e8e3e1f5d,2,1,3,213,1
810a58d25fa244c9320a411a7b8dce6d,2,1,2,212,0
810e3ae74920002d70c093edc274de56,1,1,2,112,0
81120071afef533fb284707f3d076a1f,1,1,4,114,1
8117e61e5a8fdc71acf2b0b25cab6b3d,4,1,2,412,3
8119ccf8ab4ac8da74389001c4ad067f,1,1,2,112,0
811ef64ca870c801a4b53a40e597e865,1,1,3,113,1
811f3972b63543f24edd97252e12f6e3,1,1,2,112,0
81213bd1ab0d4c5431b6f7c2686cc7f3,2,1,1,211,0
8124c99b077744692b2bcb309995a694,3,1,1,311,3
812c25b1fb68b022482748e24a1a74c6,1,1,1,111,0
812c63822d11a2c1c88e722078a02c23,3,1,2,312,3
81332bd0a95775e25469d45e070b8e65,1,1,2,112,0
81337cee9ecd375f3595574b60193116,2,1,2,212,0
813585153cd8b4b6c06e576d818ec985,1,1,2,112,0
813e74db515d69c751cb5e9dc66c7314,1,1,1,111,0
814207b75976864697b0615612bae7a6,1,1,2,112,0
814286cc1f3e933227c148747bbe3a71,1,1,3,113,1
814462b6ef17ba288ac561e8990aeb56,4,1,2,412,3
814731ee4842ca7c10b5cb589ebd24fa,3,1,1,311,3
814bce430ba8d69ffd9fe2abba84fd55,4,1,4,414,2
815750028b4db6906ad603ef108a9e31,3,1,3,313,2
81595fa5eb02beecda64282ad13287f5,3,1,4,314,2
815e951e0c7428149f938451582c7bae,4,1,2,412,3
8163a1aaa6da7b99c881995e4f45a983,1,1,3,113,1
8164c9011aaef0ae467dd2a15a036aee,1,1,2,112,0
816a66a9b2cfd1eafde48a88b48e8dae,3,1,2,312,3
816b6a32903cb4376b7022e10d5aae9e,4,1,4,414,2
8171070e394e383aa9e30a6caf827294,1,1,3,113,1
8176dcb6bfd2aeb26c35863d2cdf5c54,2,1,2,212,0
817dfd84bc8d5e4d6e57f5cc73369a0d,2,1,3,213,1
817e5716f6422034866ebf8ca98df738,2,1,4,214,1
81842ed372f4a8873582eac1ed85f51b,3,1,1,311,3
8189b4181f6a26f256555e3ea07f7ec3,4,1,1,411,3
818fe75a5a6229b3769b04c4ec9be2f5,3,1,2,312,3
8191d3f089130ca0df2174d627102b96,3,1,1,311,3
81936ea8a94431b4ccddaf0207921467,4,1,3,413,2
8194a6cea93c5c653e7956f0b962b5f7,3,1,4,314,2
81a0592f1f393f24af540b5bec89df5e,4,1,2,412,3
81a38615d0ede5ea909b8852cd9e052d,4,1,3,413,2
81a96b47f96e1cc76061352ad42b0fc4,3,1,2,312,3
81b133c3f4e30a14a6585a2f20ff150f,1,1,3,113,1
81bee27acd561903193b1ecb95ed9491,2,1,2,212,0
81c0b8207405a6ee3956a359837888be,1,1,3,113,1
81c3d02a8bdd43a185097b22a3f8cd41,3,1,3,313,2
81c553db2d819c53f841bd93b680f35a,1,1,1,111,0
81c56b23aaf4d8d2658fbd644da888a0,1,1,3,113,1
81c597c02c7f5a49a891a568f2869514,3,1,3,313,2
81c6afcf67ab04e348a5f5a9643ff496,4,1,4,414,2
81c78213baff061d679332c8b524a1ba,2,1,3,213,1
81ca927779d6173fc2ab4a7c36ab8fbc,3,1,3,313,2
81cec23e4fa70dd26ca3a121836a1e76,2,1,4,214,1
81d1bc1a5a2136671396cb6fa80fb42f,4,1,2,412,3
81d4d32e6dd32022c933102a12062d58,1,1,2,112,0
81d9eb8f254b31e3206b5ca7da7f8663,2,1,3,213,1
81db097ffce4bd958cfffeca7c41e301,2,1,4,214,1
81de0b5d3753b115f251fe476f3afc9f,4,1,4,414,2
81e1c78e63704408fb9040e531a461bf,3,1,3,313,2
81e4010e03542920c2ed6a9e4e818c5a,4,1,1,411,3
81ede855f58f99b76014d66d161e7a23,2,1,4,214,1
81f3e3289b23460a82aa60a77017d421,4,1,2,412,3
81f76d52e6e182a6b3358d20a50d888d,1,1,3,113,1
81fa4f32f696bddc27c57147b94dc3aa,4,1,1,411,3
81fb5f4000696bb902c28b0ca0d8fadc,2,1,3,213,1
820fa147a3324c0555500e38d46e99fd,3,1,4,314,2
8216ababae1f2b5d8aa1f6685e6e3d12,2,1,1,211,0
821942667f74dd996c9423be8ca96ce5,2,1,1,211,0
821dc8809e7db381ea46f7169a08b4ee,4,1,2,412,3
8221a28220f51f0e773c11bd688228af,1,1,1,111,0
8223442ce415860df6db9181e9a65871,4,1,4,414,2
82295e39e2c0d06b12e6223d614bcb95,2,1,1,211,0
822c92cf032be0f44169eee5d1bc15de,2,1,4,214,1
822d25972056ef51050804f1e0446f40,1,1,2,112,0
822ea97fdff0c0fd8800501d449e452f,4,1,1,411,3
82306d8c2a60a3f8485bc30a4cc55822,2,1,1,211,0
82375c4c18f30b5a9a5ff8da6dd206d4,3,1,2,312,3
82380b485ec5234cdd668f5531791200,3,1,4,314,2
8239ca2046201271c02b956da21fd067,1,1,2,112,0
8244a208606e3ae694173af499a6773b,2,1,2,212,0
8247dcd815f6e93dad708aacdbb1f980,3,1,3,313,2
824f99a9ae337081673eac3bd026feef,1,1,4,114,1
82526a252817b28cda39d2f99f6fe05a,3,1,4,314,2
8254813baf9d7549e605899e91ad1c1d,2,1,3,213,1
825482ccb2383885045160dbb7caed7a,1,1,1,111,0
82648480e2c829a287c7c2c737f7978e,1,1,2,112,0
82688481083063f3400d68f9cd676211,2,1,3,213,1
8282037ca043c0ece3271b94bfd29130,3,1,2,312,3
8286a6747b4cfbe5ea998f77f5350fec,2,1,2,212,0
828a921fd1c1e8a6dd7ffb814fd0a82a,2,1,4,214,1
828f1ae2f85035cc0bc40cc8d2ec9208,3,1,3,313,2
8291b8ed19153d9a5963404db18ece91,2,1,2,212,0
8293bf2ecc7d86686f1be71da8274b5d,2,1,4,214,1
8296d8ac4af838c59636635e23f3411e,1,1,4,114,1
82a13035f3bed08d1d07c175af1a2c3e,3,1,4,314,2
82a51ec91130ecf68613638196ebe904,1,1,3,113,1
82a7d2deca38556c56f1fa8ed11fb08f,1,1,3,113,1
82b2e2e2673ef2eed8fe56cdbf35a8c5,4,1,1,411,3
82b6a2e2d907efea9282dc7aeff94c79,3,1,2,312,3
82b6bf4a12cb4cacd01c660e419ddf36,2,1,1,211,0
82b794afcd3aeb95b5cbdeae9d965d32,3,1,2,312,3
82b862f7fbe153bcf484ecb0fd37899e,4,1,3,413,2
82ba4e9e9e88636659d19fe022ef7498,3,1,2,312,3
82c01a7c6ad994bc5b31f5443d568463,2,1,2,212,0
82c1b773435779514b2af1762615ca3f,3,1,3,313,2
82c42ada362bddd393a060ed5e2d8395,1,1,3,113,1
82c9310b1cb0030321e3bdebe7e1f0b3,3,1,1,311,3
82c973ad1c212a9ecfb6fb8180cb1e75,4,1,2,412,3
82ce7c60a5e0e460ce2670e8d7f7f2fa,1,1,3,113,1
82cf026d2029de6c690c1248f63962d4,1,1,3,113,1
82d3f2203b03cb12e76507855da095d3,4,1,4,414,2
82d42df38aa8ec85ace70a0e8d8b2938,4,1,1,411,3
82da2451de6e77fbfa5a19de351bfd56,3,1,3,313,2
82da75145ef6670c4f592dac3742fcc3,2,1,4,214,1
82e623f8d62b444e316c74677ff9f2ee,4,1,4,414,2
82e8a807d0dbd790eb24dd815a2c0998,3,1,4,314,2
82ef904674fe55a16a2a26aef590a43f,2,1,3,213,1
82f9a6d86a581c1fe5a83fddbd010549,3,1,1,311,3
82ff394fc2b8861825166bfc7ec12644,2,1,2,212,0
82ffeb20040f58e6c008e4402fa6f992,4,1,1,411,3
83011c7d99294a16a97db805038e9e9e,2,1,3,213,1
830be05486a3cdadc108dc8c434beea3,4,1,1,411,3
830ec4bec4a5b574b3830e2242096439,3,1,1,311,3
83130495663da4195aacc1fceea553b6,4,1,1,411,3
83136218344498d3a9ae689076ce859c,1,1,1,111,0
8318024f29cee9ab3a09981a35fb8b63,1,1,2,112,0
831b64c47090521cad75ad9a2b09003d,2,1,1,211,0
831ce3f1bacbd424fc4e38fbd4d66d29,1,1,3,113,1
83204b6332128225f205aec5935261d2,3,1,4,314,2
8320b28a9d789ce874c5401a7eae55fa,4,1,1,411,3
8320b7ee3f8c74fe3b817291f375bb4f,2,1,1,211,0
8324c8b2c517c5039e0be3d5e63ed881,3,1,4,314,2
8328cb38e3e0196af84cf05240a90051,1,1,1,111,0
832d9b1424ba5a4e691bdb0bea10ccf8,2,1,1,211,0
8332087628e2fa58f82c575e7e685343,2,1,4,214,1
833595cb77d684c9a0ebd1d1476026f8,4,1,3,413,2
8338340a8f7154c52932012830e0f7d9,1,1,4,114,1
83424549593093baf504ac260d4615e7,1,1,4,114,1
83427bc11e1e5fce6f827c2472fc8be9,4,1,4,414,2
83450bc87c9135bf76eccb936c559f8b,1,1,2,112,0
83457c761b6c00823416ee26ae189fc4,4,1,3,413,2
834bbf6753657aa88bb712afd799bcb6,2,1,4,214,1
834d784a0893881d5586139adfe41ae9,2,1,4,214,1
834fb6fbf803ce3a26e00ddae5324764,1,1,3,113,1
83511e439930d5ee33c12a4712d1baa3,4,1,3,413,2
83547ceb165bc4e20943f2a9d6f231d7,2,1,3,213,1
8358622f4398a86f1f4531f95d1696f4,1,1,4,114,1
8359909e0b1e9f97fca681cddd7eddc1,4,1,3,413,2
835a7d2ca32c5dc3e5bbbd4f00c4a36c,1,1,2,112,0
835e7854d4c6aced3451a4cfe1ec5864,3,1,1,311,3
8361f199e7d95829a5c473a18d7cc87a,2,1,1,211,0
8367b52b2f70e145740d307e3383e6dd,4,1,1,411,3
836caa69c529a3a06fbacfeff117e4d9,1,1,3,113,1
836d666ac433875b9a976c3a8a998c6d,4,1,1,411,3
83713f647f81aaccd6a0826b0f8d5b93,4,1,4,414,2
8371680538b9d830239c9109814c8ab1,4,1,2,412,3
837502a03089bd6634038d02e13e828f,4,1,2,412,3
8375bb03884768ef81223f8cb980d636,2,1,2,212,0
8375c295d4db72bc773ffefc8b4866b3,1,1,1,111,0
837660857be979dae54fd10cfae1f6bd,3,1,3,313,2
8377420a8b3549f6f40dca93815ee602,1,1,4,114,1
83777094b4f10f1cd007f58ae73731df,4,1,1,411,3
837ae415f944ad89faf111b34cb260f5,2,1,3,213,1
8385f5565f4ef0ed8ebdb6615d40541f,3,1,2,312,3
839a6a8d2ca0b2ca53770c3b8b0ed8dd,4,1,2,412,3
839b7048886d2386c4cdaac164e77423,4,1,1,411,3
839c363922615cf40c8fe20a1fe505b6,4,1,4,414,2
839cf99e32e20edf5e5c847431b32778,2,1,1,211,0
839ec7c231c579ed10ddab6610f8f12b,4,1,4,414,2
83a0ebd6bbd70127a0f79dd01c41052a,3,1,1,311,3
83a7ace6f095bf0db43421e33d358c17,1,1,1,111,0
83a802bf1e8d04cf854a07b76a3d70f3,1,1,1,111,0
83aafc33dbc4dec03dfe9318c298d552,3,1,2,312,3
83ad84ada96d58cded17e914b6ebf2fb,4,1,2,412,3
83bcfeb972ccaa57c18425b7e67ff5b5,4,1,2,412,3
83be9597caaf2ff1ad90bace79385397,4,1,3,413,2
83c09d2636754fee9e24a68c6abb16e7,1,1,4,114,1
83c3d1345bf31ee3cb84e993e89f1c7c,4,1,2,412,3
83d1d424c386ddd0ee98407d038bcdb2,2,1,2,212,0
83d69e7906d1e6b9e05eb4841bf1fc9b,2,1,3,213,1
83de585fbed8db52616fa217c79581ff,1,1,1,111,0
83df90c049a8ba9cb243389ad5b8e965,2,1,3,213,1
83e3a28d162486ffd4e99bec3a57f491,3,1,4,314,2
83e4524ecadbada8e3d70c955224a507,3,1,1,311,3
83e5d975018708657e94e2fe58ab3d52,3,1,2,312,3
83e87d38981219b636282a1ae1ec7e8f,4,1,2,412,3
83eb103379b457b84ebb849a54ca05ae,2,1,3,213,1
83f8d55d76bef02be576cda81d97f901,2,1,3,213,1
840048bff3cbd6d92d97a3816521222e,1,1,4,114,1
8405f731b36baec7dfc9501225f9b117,1,1,2,112,0
840c2c21ed8379b8aaba2e5f6479b0c0,4,1,3,413,2
841088947a30cfa375e8a39161760234,3,1,4,314,2
8411c3e1d28e2844c5f507366e3d39ba,2,1,1,211,0
84159249f929a105b2ad61575cf9c0eb,3,1,4,314,2
842274dceb0b59c33217cc88a9210831,3,1,3,313,2
842bff27a9fd73c774aeb526d0f53113,1,1,2,112,0
843064615116e95a3b23fb1759009abd,2,1,4,214,1
843b52855a59201d7f3939d6c87d34be,4,1,1,411,3
8440572195f3b879da347831c44a8099,1,1,1,111,0
8446991c51b227e838433187acbd1181,2,1,1,211,0
844a1fd1ed142ec9cd2979e0e77784f5,2,1,2,212,0
844d9a5cb83fae8665bcc87b7578e867,3,1,2,312,3
845242d03a9bf44fb38894d7465c407e,2,1,2,212,0
84553df72dc385246856f0a63763dde7,2,1,1,211,0
84590dd28779015d6d0fb7265ba054a1,2,1,4,214,1
846473950f551726568ca32928a13fcc,4,1,3,413,2
8469403ecbfa46d864fbd42b7f5df17c,4,1,3,413,2
846ea4d5bf1afb9d3670eab5f74fe88a,2,1,4,214,1
846faea83a00b2cf670d94cf9df84e70,2,1,1,211,0
8470a01721d0c023de20efdfea0c9b78,4,1,4,414,2
84724d5d1b8330a86d1b683db20041ed,2,1,1,211,0
